,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
5637,NEE,30/06/2017,2017,1,5827,9761,0.9825,3973,468.163,128.37,3.37,1364,-3734,1678,0.43,0.465
5638,NEE,30/09/2017,2017,2,5947,8950,0.9825,4404,469.234,140.13,1.68,3165,-5509,1694,0.44,0.4625
5639,NEE,31/12/2017,2017,3,7027,11604,0.9825,4792,470.398,146.55,1.79,5160,-6835,1764,0.33,0.3125
5640,NEE,31/03/2018,2017,4,7157,11232,0.9825,4004,471,156.19,4.55,6413,-8918,2933,0.46,0.485
5641,NEE,30/06/2018,2018,1,5612,9579,1.11,3857,471.436,163.33,9.32,1290,-3667,1311,0.51,0.5275
5642,NEE,30/09/2018,2018,2,5885,10184,1.11,4063,471.605,167.03,1.61,2933,-5355,1190,0.53,0.545
5643,NEE,31/12/2018,2018,3,8349,12807,1.11,4417,477.945,167.6,2.1,5225,-8561,2075,0.39,0.3725
5644,NEE,31/03/2019,2018,4,6393,17563,1.11,4390,478,173.82,0.88,6593,-10950,7634,0.51,0.55
5645,NEE,30/06/2019,2019,1,8222,17926,1.25,4075,478.935,193.32,1.41,1597,-6945,1427,0.57,0.5875
5646,NEE,30/09/2019,2019,2,7471,14412,1.25,4969,479.103,204.86,2.56,3281,-8891,2052,0.57,0.5975
5647,NEE,31/12/2019,2019,3,7679,13314,1.25,5572,488.776,232.99,1.81,6243,-12463,2523,0.38,0.36
5648,NEE,31/03/2020,2019,4,7408,13853,1.25,4588,489,242.16,1.99,8155,-16177,3873,0.54,0.595
5649,NEE,30/06/2020,2020,1,9725,13722,1.4,4613,489.45,240.62,0.86,1894,-3135,3961,0.62,0.6525
5650,NEE,30/09/2020,2020,2,7581,12365,1.4,4204,489.648,240.17,2.59,3792,-6185,2723,0.65,0.665
5651,NEE,31/12/2020,2020,3,9026,15712,1.4,4785,489.769,277.56,2.5,6631,-9206,3914,0.36,0.4
5723,FDX,30/11/2017,2017,1,12722,7790,0.5,15297,268.148,214.38,2.19,590,-1038,-88,2.88,3.18
5724,FDX,28/02/2018,2017,2,12881,8227,0.5,16313,267.904,231.46,2.84,1498,-2653,-108,3.11,3.72
5725,FDX,31/05/2018,2017,3,13575,9503,0.5,16526,267.462,246.41,7.59,1162,-4017,1577,5.69,5.91
5726,FDX,31/08/2018,2017,4,13341,9627,0.5,17314,265.999,249.12,4.15,4674,-5677,227,3.82,3.46
5727,FDX,30/11/2018,2018,1,12641,9606,0.65,17052,263.679,243.95,3.1,701,-1101,-472,4,4.03
5728,FDX,28/02/2019,2018,2,13438,9496,0.65,17824,261.035,229,3.51,2179,-2581,-702,3.17,3.03
5729,FDX,31/05/2019,2018,3,13500,9256,0.65,17010,260.623,181,2.8,3323,-3695,-7,4.87,5.01
5730,FDX,31/08/2019,2018,4,13086,9013,0.65,17807,260.627,154.28,-7.56,5613,-5473,-1039,3.17,3.05
5731,FDX,30/11/2019,2019,1,13017,9935,0.65,17048,260.881,158.61,2.84,565,-1419,942,2.86,2.51
5732,FDX,29/02/2020,2019,2,13198,10547,0.65,17324,261.106,160.05,2.13,2074,-3262,901,1.76,1.41
